Query_Image,Query_Path,True_Identity,Predicted_Identity,Matched_Gallery_Image,Matched_Gallery_Path,Confidence_Score,Confidence_Percentage,Match_Status,Is_Correct
Edina_Batar_0001_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Edina_Batar\distortion\Edina_Batar_0001_sunny.jpg,Edina_Batar,Edina_Batar,Edina_Batar_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Edina_Batar\Edina_Batar_0001.jpg,0.9387999773025513,93.88,CORRECT,True
Elaine_Chao_0001_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\distortion\Elaine_Chao_0001_blurred.jpg,Elaine_Chao,Elaine_Chao,Elaine_Chao_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\Elaine_Chao_0001.jpg,0.9976000189781189,99.76,CORRECT,True
Elaine_Chao_0001_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\distortion\Elaine_Chao_0001_foggy.jpg,Elaine_Chao,Elaine_Chao,Elaine_Chao_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\Elaine_Chao_0001.jpg,0.9959999918937683,99.6,CORRECT,True
Elaine_Chao_0001_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\distortion\Elaine_Chao_0001_lowlight.jpg,Elaine_Chao,Elaine_Chao,Elaine_Chao_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\Elaine_Chao_0001.jpg,0.9972000122070312,99.72,CORRECT,True
Elaine_Chao_0001_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\distortion\Elaine_Chao_0001_noisy.jpg,Elaine_Chao,Elaine_Chao,Elaine_Chao_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\Elaine_Chao_0001.jpg,0.9965999722480774,99.66,CORRECT,True
Elaine_Chao_0001_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\distortion\Elaine_Chao_0001_rainy.jpg,Elaine_Chao,Elaine_Chao,Elaine_Chao_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\Elaine_Chao_0001.jpg,0.9980999827384949,99.81,CORRECT,True
Elaine_Chao_0001_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\distortion\Elaine_Chao_0001_resized.jpg,Elaine_Chao,Elaine_Chao,Elaine_Chao_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\Elaine_Chao_0001.jpg,0.9995999932289124,99.96,CORRECT,True
Elaine_Chao_0001_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\distortion\Elaine_Chao_0001_sunny.jpg,Elaine_Chao,Elaine_Chao,Elaine_Chao_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elaine_Chao\Elaine_Chao_0001.jpg,0.9897000193595886,98.97,CORRECT,True
Eliza_Manningham-Buller_0001_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\distortion\Eliza_Manningham-Buller_0001_blurred.jpg,Eliza_Manningham-Buller,Eliza_Manningham-Buller,Eliza_Manningham-Buller_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\Eliza_Manningham-Buller_0001.jpg,0.9898999929428101,98.99,CORRECT,True
Eliza_Manningham-Buller_0001_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\distortion\Eliza_Manningham-Buller_0001_foggy.jpg,Eliza_Manningham-Buller,Eliza_Manningham-Buller,Eliza_Manningham-Buller_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\Eliza_Manningham-Buller_0001.jpg,0.9884999990463257,98.85,CORRECT,True
Eliza_Manningham-Buller_0001_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\distortion\Eliza_Manningham-Buller_0001_lowlight.jpg,Eliza_Manningham-Buller,Eliza_Manningham-Buller,Eliza_Manningham-Buller_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\Eliza_Manningham-Buller_0001.jpg,0.9865000247955322,98.65,CORRECT,True
Eliza_Manningham-Buller_0001_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\distortion\Eliza_Manningham-Buller_0001_noisy.jpg,Eliza_Manningham-Buller,Eliza_Manningham-Buller,Eliza_Manningham-Buller_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\Eliza_Manningham-Buller_0001.jpg,0.9800000190734863,98.0,CORRECT,True
Eliza_Manningham-Buller_0001_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\distortion\Eliza_Manningham-Buller_0001_rainy.jpg,Eliza_Manningham-Buller,Eliza_Manningham-Buller,Eliza_Manningham-Buller_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\Eliza_Manningham-Buller_0001.jpg,0.989799976348877,98.98,CORRECT,True
Eliza_Manningham-Buller_0001_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\distortion\Eliza_Manningham-Buller_0001_resized.jpg,Eliza_Manningham-Buller,Eliza_Manningham-Buller,Eliza_Manningham-Buller_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\Eliza_Manningham-Buller_0001.jpg,0.9993000030517578,99.93,CORRECT,True
Eliza_Manningham-Buller_0001_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\distortion\Eliza_Manningham-Buller_0001_sunny.jpg,Eliza_Manningham-Buller,Eliza_Manningham-Buller,Eliza_Manningham-Buller_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Eliza_Manningham-Buller\Eliza_Manningham-Buller_0001.jpg,0.9664000272750854,96.64,CORRECT,True
Elizabeth_Hill_0001_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\distortion\Elizabeth_Hill_0001_blurred.jpg,Elizabeth_Hill,Elizabeth_Hill,Elizabeth_Hill_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\Elizabeth_Hill_0001.jpg,0.9853000044822693,98.53,CORRECT,True
Elizabeth_Hill_0001_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\distortion\Elizabeth_Hill_0001_foggy.jpg,Elizabeth_Hill,Elizabeth_Hill,Elizabeth_Hill_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\Elizabeth_Hill_0001.jpg,0.9686999917030334,96.87,CORRECT,True
Elizabeth_Hill_0001_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\distortion\Elizabeth_Hill_0001_lowlight.jpg,Elizabeth_Hill,Elizabeth_Hill,Elizabeth_Hill_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\Elizabeth_Hill_0001.jpg,0.9830999970436096,98.31,CORRECT,True
Elizabeth_Hill_0001_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\distortion\Elizabeth_Hill_0001_noisy.jpg,Elizabeth_Hill,Elizabeth_Hill,Elizabeth_Hill_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\Elizabeth_Hill_0001.jpg,0.9660000205039978,96.6,CORRECT,True
Elizabeth_Hill_0001_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\distortion\Elizabeth_Hill_0001_rainy.jpg,Elizabeth_Hill,Elizabeth_Hill,Elizabeth_Hill_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\Elizabeth_Hill_0001.jpg,0.9703999757766724,97.04,CORRECT,True
Elizabeth_Hill_0001_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\distortion\Elizabeth_Hill_0001_resized.jpg,Elizabeth_Hill,Elizabeth_Hill,Elizabeth_Hill_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\Elizabeth_Hill_0001.jpg,0.9984999895095825,99.85,CORRECT,True
Elizabeth_Hill_0001_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\distortion\Elizabeth_Hill_0001_sunny.jpg,Elizabeth_Hill,Elizabeth_Hill,Elizabeth_Hill_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Hill\Elizabeth_Hill_0001.jpg,0.8252999782562256,82.53,CORRECT,True
Elizabeth_Taylor_0001_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0001_blurred.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0001.jpg,0.994700014591217,99.47,CORRECT,True
Elizabeth_Taylor_0001_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0001_foggy.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0001.jpg,0.9944000244140625,99.44,CORRECT,True
Elizabeth_Taylor_0001_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0001_lowlight.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0001.jpg,0.9919000267982483,99.19,CORRECT,True
Elizabeth_Taylor_0001_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0001_noisy.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0001.jpg,0.9943000078201294,99.43,CORRECT,True
Elizabeth_Taylor_0001_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0001_rainy.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0001.jpg,0.9948999881744385,99.49,CORRECT,True
Elizabeth_Taylor_0001_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0001_resized.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0001.jpg,0.9984999895095825,99.85,CORRECT,True
Elizabeth_Taylor_0001_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0001_sunny.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0001.jpg,0.9369000196456909,93.69,CORRECT,True
Elizabeth_Taylor_0002_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0002_blurred.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0002.jpg,0.9940000176429749,99.4,CORRECT,True
Elizabeth_Taylor_0002_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0002_foggy.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0002.jpg,0.9904000163078308,99.04,CORRECT,True
Elizabeth_Taylor_0002_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0002_lowlight.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0002.jpg,0.9921000003814697,99.21,CORRECT,True
Elizabeth_Taylor_0002_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0002_noisy.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0002.jpg,0.9948999881744385,99.49,CORRECT,True
Elizabeth_Taylor_0002_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0002_rainy.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0002.jpg,0.9926999807357788,99.27,CORRECT,True
Elizabeth_Taylor_0002_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0002_resized.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0002.jpg,0.9998999834060669,99.99,CORRECT,True
Elizabeth_Taylor_0002_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\distortion\Elizabeth_Taylor_0002_sunny.jpg,Elizabeth_Taylor,Elizabeth_Taylor,Elizabeth_Taylor_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Elizabeth_Taylor\Elizabeth_Taylor_0002.jpg,0.9440000057220459,94.4,CORRECT,True
Emanuel_Ginobili_0001_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0001_blurred.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0001.jpg,0.9957000017166138,99.57,CORRECT,True
Emanuel_Ginobili_0001_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0001_foggy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0001.jpg,0.9889000058174133,98.89,CORRECT,True
Emanuel_Ginobili_0001_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0001_lowlight.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0001.jpg,0.986299991607666,98.63,CORRECT,True
Emanuel_Ginobili_0001_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0001_noisy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0001.jpg,0.9911999702453613,99.12,CORRECT,True
Emanuel_Ginobili_0001_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0001_rainy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0001.jpg,0.9945999979972839,99.46,CORRECT,True
Emanuel_Ginobili_0001_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0001_resized.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0001.jpg,0.9993000030517578,99.93,CORRECT,True
Emanuel_Ginobili_0001_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0001_sunny.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0001.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0001.jpg,0.9926000237464905,99.26,CORRECT,True
Emanuel_Ginobili_0002_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0002_blurred.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,0.9959999918937683,99.6,CORRECT,True
Emanuel_Ginobili_0002_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0002_foggy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,0.9796000123023987,97.96,CORRECT,True
Emanuel_Ginobili_0002_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0002_lowlight.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,0.9817000031471252,98.17,CORRECT,True
Emanuel_Ginobili_0002_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0002_noisy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,0.9901000261306763,99.01,CORRECT,True
Emanuel_Ginobili_0002_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0002_rainy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,0.9876999855041504,98.77,CORRECT,True
Emanuel_Ginobili_0002_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0002_resized.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,0.9994999766349792,99.95,CORRECT,True
Emanuel_Ginobili_0002_sunny.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0002_sunny.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0002.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,0.8400999903678894,84.01,CORRECT,True
Emanuel_Ginobili_0003_blurred.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0003_blurred.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0003.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0003.jpg,0.9970999956130981,99.71,CORRECT,True
Emanuel_Ginobili_0003_foggy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0003_foggy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0003.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0003.jpg,0.9898999929428101,98.99,CORRECT,True
Emanuel_Ginobili_0003_lowlight.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0003_lowlight.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0003.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0003.jpg,0.9818999767303467,98.19,CORRECT,True
Emanuel_Ginobili_0003_noisy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0003_noisy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0003.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0003.jpg,0.9907000064849854,99.07,CORRECT,True
Emanuel_Ginobili_0003_rainy.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0003_rainy.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0003.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0003.jpg,0.991100013256073,99.11,CORRECT,True
Emanuel_Ginobili_0003_resized.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\distortion\Emanuel_Ginobili_0003_resized.jpg,Emanuel_Ginobili,Emanuel_Ginobili,Emanuel_Ginobili_0003.jpg,C:\COMSYS\face_gender_robust\Comys_Hackathon5\Comys_Hackathon5\Task_B\val\Emanuel_Ginobili\Emanuel_Ginobili_0003.jpg,0.9998999834060669,99.99,CORRECT,True
